CustomerID,AccountNumber,AccountType,DateAccountOpened,AccountStatus
c71eaa3c-9c1a-41bf-b87d-a43ed5f64689,7288719652,Credit Card,2001-03-20,Closed
8f412558-35fc-4af8-bd10-e1e7c0bc828a,506049512,Credit Card,2017-11-05,Active
b50c60fe-6346-4710-afc4-38b8868ca764,2246877644,Checking,2012-05-21,Closed
66b797f9-66ed-404f-b2a1-280289134423,1979966244,Savings,2009-05-21,Closed
b969daa7-8120-4aac-984e-59808b34e029,3005796020,Loan,2013-04-25,Suspended
d171cfdb-0742-4c3a-8e85-e4cdb02094ba,7520203643,Checking,2014-08-07,Suspended
7fd07b31-1ff3-4995-8458-fb8f58443fae,5158334638,Loan,2001-12-10,Active
69bb3a82-34a4-458a-b5a6-6df9083834d0,4290028421,Savings,2001-04-13,Active
4f15d616-a244-445d-8488-dfdd6a139305,4182390932,Credit Card,2015-06-22,Closed
8c463103-8b6a-443f-b77b-6a75be0f7dfc,7289933508,Credit Card,2000-12-04,Active
dfb5dfea-039c-4372-9081-e55c9542f10e,7428760429,Loan,2008-06-19,Closed
94149b7b-a966-4ab8-bfb2-df7623b905f5,7514047874,Savings,2017-11-29,Suspended
982438b3-52ed-4e85-aa09-ccab707e8e81,2592229290,Savings,2016-10-10,Suspended
582b1042-6632-470c-8ec9-56e5b750bac1,6749905517,Credit Card,2001-09-24,Active
395b696f-f7f9-4299-bdf3-6c37ac25a6bd,4534137285,Credit Card,2016-08-05,Closed
21fec6fa-e9cd-4823-8c50-bb0a9a8f63ad,6802211589,Credit Card,2013-02-15,Suspended
204743ff-6808-49b9-87f8-57998b772bee,8672071112,Checking,2004-03-09,Active
0ebbdaa0-85fd-438d-a607-8820011ca16f,7379752219,Savings,2018-10-02,Active
7cc986c8-0069-4a83-aae3-4af64f253d21,4585048453,Checking,2017-01-16,Suspended
b22e9e4c-139c-4deb-80a6-4228c9ed6333,4080963006,Savings,2011-02-12,Active
b0546c45-feb8-45cd-8a36-8a5afdd5b350,8593057691,Checking,2022-05-28,Active
1d2e2188-0493-44f9-934f-2b1fa147af05,7277309460,Credit Card,2005-09-21,Suspended
e56867e5-7d55-42da-9393-d68d080afe58,397921403,Checking,2016-05-01,Active
013980ff-4270-4c65-addc-e88f9d3bb7bc,1841822798,Credit Card,2014-11-17,Closed
3d5cbbe3-a0b6-492b-a560-2f64df4a730c,4475542930,Credit Card,2012-05-11,Closed
3b88559f-60fe-443a-9e2d-1fcac93f7a0c,1827924729,Savings,2004-06-21,Active
0a9272e8-5da8-444f-b5d5-7acc6a4c76bd,7930812855,Loan,2012-08-30,Suspended
5ea7e1e5-c126-4456-b326-2507d0424a5b,5121614600,Credit Card,2008-03-10,Suspended
7e1ea15b-7774-437d-ad1d-7b1fdd439e92,2093233892,Checking,2001-03-11,Closed
22d67428-493f-48fb-a12e-98737165796f,5837410336,Savings,2013-06-19,Closed
50ba170d-ee4b-40c7-be17-122e9d469f82,406882466,Loan,2021-11-16,Closed
938b9e20-bd8a-4272-a4d9-9c47cd078b45,7302193491,Loan,2011-10-14,Suspended
c7b3a73d-ec41-4733-b960-3750481333e6,7362577384,Credit Card,2011-08-26,Active
8051e9ab-f5df-4f7f-b10b-a71107fceb52,7559418070,Loan,2015-07-31,Active
a26b1fe4-6232-484b-9c05-b99a23be1cd0,4492785820,Credit Card,2016-07-11,Closed
cf591cb8-a3fe-49fe-9838-87f262629da9,5343945582,Checking,2001-10-08,Active
4f2a8d21-f5bd-4cd4-9fb5-722e9cb5fa57,2786350714,Loan,2019-05-25,Closed
78f47d67-359c-4847-950a-d266a3e65519,5286981168,Loan,2022-01-10,Suspended
5a142ccc-0059-41b1-bb54-e5f74b1490d3,2804896296,Credit Card,2006-08-05,Active
0747ebf1-3667-4635-acba-0b522cfe09d3,9747531513,Checking,2011-12-11,Suspended
4d626c6f-425d-4698-9d5e-4dc5d04f295b,5240357781,Credit Card,2004-01-12,Closed
9661a09d-8996-4a2e-997f-55bb0b36b00e,91772009,Savings,2015-03-26,Active
e48418dc-3a0f-450b-a31d-55ab82a615aa,7940726351,Credit Card,2000-02-28,Closed
eb64c4eb-c0ce-4afd-8506-e1fe9d2897fd,6990332718,Credit Card,2013-03-28,Suspended
d03206d7-7a40-4269-b83f-bfb21c2b7971,1253035800,Credit Card,2022-03-23,Closed
b2c69a27-e338-434d-ae71-ef6dc3480af3,9170935695,Checking,2002-12-20,Closed
69b1f5e5-2721-45d3-96bf-34c8036a95e9,7139527529,Credit Card,2012-10-06,Suspended
4f0e9dc1-5d94-4cef-be90-187418d14d5e,7410181446,Savings,2020-04-25,Suspended
ae6f7bc1-d8b1-4be5-8017-3d86381c0796,5190255848,Credit Card,2004-09-19,Closed
cbc1666e-3ead-46de-a3d1-66d112057e67,1640546368,Loan,2015-06-18,Closed
bcd8ae87-b82e-42f6-9934-b256ace16aca,1347632899,Savings,2019-02-16,Active
8e8931ed-aa32-46cc-b98f-b1c79d222de2,1290481618,Credit Card,2005-05-21,Active
9b0b12de-6bf4-4760-b9e5-7acc06e8f2c2,9578402686,Checking,2002-06-22,Suspended
9534e9ed-1952-410f-9650-a998525f7bd0,907817152,Loan,2005-03-06,Active
903c7555-ce65-4aa8-8c10-7c759fd93a0e,4379822197,Checking,2002-09-04,Closed
8a1a028d-7fb9-45bf-bdee-ca7e0e3d9def,5771990696,Savings,2000-12-16,Active
098a6627-a746-42d9-9fa1-8268180cf55b,2405399132,Checking,2022-01-29,Active
9f9819e1-3abf-4c07-b093-3a735e7174be,968565967,Checking,2018-03-24,Active
ee642f41-7174-4530-8756-6a3ec46e94b9,2999304991,Checking,2022-11-07,Closed
494c971c-2601-4a74-85a3-d706e35c036f,8780540742,Checking,2016-08-29,Suspended
1650ad69-13c2-48f1-a55a-8241f3ae4b6d,9469499139,Credit Card,2015-10-26,Suspended
192b784b-619c-44a7-b549-d6671ce955be,9620387506,Loan,2004-01-14,Closed
36ca687a-739a-4a6f-a74f-4c6044827211,7683880851,Credit Card,2017-04-25,Closed
19a2b210-2e99-4cff-a34c-00ec05ff829e,2989804945,Checking,2022-12-24,Active
f90e536a-118f-4b14-8d79-d35f50fa5bd5,8281162374,Credit Card,2019-12-03,Active
89cd5ebe-5a66-440c-b0f3-c757623f6b4a,1333894535,Credit Card,2019-05-04,Closed
6b3b4b93-dacd-4730-bc35-1e12a9e01765,6609104647,Savings,2015-08-11,Closed
43663247-1d60-43bb-9384-7a5dcd86c1a8,5207394847,Loan,2018-03-01,Active
fa3ba89d-73a4-479c-93d6-3153f411a211,5923451812,Loan,2022-07-03,Active
c38d873c-0c54-4a4c-8fde-a67b104dc542,4294367538,Loan,2002-06-23,Suspended
52b6bf08-0bdd-4073-8ed4-4592dca01a94,6625182489,Savings,2006-12-22,Active
e5e6df13-3eb0-400a-827a-f29c129299ed,1653432142,Loan,2010-03-26,Closed
ccecc38a-a07c-49bc-8ab2-2a5e03c1afb8,9294844536,Savings,2007-09-24,Active
483d2ef8-f685-4f6d-b08a-303ba6648cc1,4626469652,Checking,2010-10-17,Active
f8f29b11-825b-4c43-a835-f51f46d8e507,3128674271,Loan,2014-08-30,Active
cc1cc7a3-caea-4cda-9c95-bbd7296124d1,2435233218,Credit Card,2016-05-05,Active
59d59261-a9f5-409a-8ecd-4978760ed2d4,9811540189,Credit Card,2011-01-16,Closed
42084c1c-f2da-409c-9a03-7e0bca6de343,7196211923,Savings,2012-05-08,Suspended
4b17c70e-2306-4925-87ae-537308947eca,4306791114,Credit Card,2013-03-05,Active
a7dec833-d0c8-4c86-9a25-c5b3ef3f7519,9070969700,Checking,2015-05-18,Suspended
41af6daa-112d-40cf-9165-b3c2cc3e5fbe,7250992821,Checking,2015-08-30,Closed
ff1ca7f8-68ba-4b7c-aa82-9d8dcbfcf26e,6115890921,Savings,2019-09-20,Closed
6e93a9af-eff8-465d-99cb-a623818b4b55,3990252052,Credit Card,2004-06-06,Active
205548ae-4f1a-497e-869f-4c92dbb632ab,5604613994,Credit Card,2017-09-08,Active
7fed0bf7-92ab-418f-a793-d01e9a687596,9007402335,Savings,2011-01-04,Suspended
ecc894f1-4cf8-4747-aa83-d7b59f5e8481,9643801310,Credit Card,2022-08-19,Closed
ea569137-be5d-49fe-804a-a08b4c3ef5b6,8676996629,Credit Card,2006-07-17,Closed
cc7d37cf-804d-45c3-ad03-28143bd400d5,2799926596,Credit Card,2020-07-29,Active
8833319a-d132-4bb8-b8b5-3b8934457d09,9486129662,Checking,2013-03-03,Suspended
fa4f3f80-ad37-4a01-b2d3-40f0a47078cd,5052439098,Checking,2018-12-22,Active
b012773a-9c1f-4d97-ad59-7e797bb524d8,7914320681,Loan,2014-03-01,Closed
6ab7c714-2b0d-4146-a959-89008af36037,4388777168,Checking,2002-10-03,Active
73569c1a-e46e-48ea-b44a-12259572693b,4856791213,Loan,2019-08-06,Suspended
2135c1b4-6983-42cc-b06f-09245914fdca,6954603153,Loan,2001-01-18,Closed
dcc1e124-b8ee-47db-931d-4884293faade,5922656327,Savings,2007-08-30,Active
4512c5ee-d303-42f7-b7e2-cd9d3e92492d,9281905382,Credit Card,2010-12-23,Active
2b3ae6b8-d5fa-4ba5-be69-4ed0db17252a,4249236951,Savings,2001-01-18,Suspended
3e39f93b-d35b-401d-84ba-54be88032b51,2305865411,Loan,2014-12-21,Active
4fddb0c8-923e-41f6-a612-75aaf7aa4c29,9519395721,Credit Card,2022-05-03,Active
3bb424c7-34ec-49a0-9aa4-4e79a0d246fc,5167780740,Credit Card,2015-02-25,Closed
da91dcfc-2170-414c-9a95-dbee1be19add,2661134018,Savings,2008-05-18,Closed
42480e36-c8e5-4d21-b994-d8b6e335d247,3927323027,Savings,2020-05-14,Suspended
6bd41ce1-38f2-4791-8f33-446e289a55e6,9109104768,Checking,2019-01-24,Active
152b5c8b-ee58-4eb6-b063-26570fb2e681,2088964435,Savings,2022-02-25,Suspended
c5ddcac6-ffe0-4dc3-bf45-c821d266f0f8,5958260314,Checking,2022-12-30,Suspended
bb045907-da14-4ed0-bf7d-aafed62e4a71,6320389302,Checking,2006-03-07,Active
5b74c7de-b3d4-41be-9298-83c860053a6c,5889507346,Loan,2011-04-01,Active
8a313755-877d-45b5-b57f-430dfa6dc168,7427769656,Savings,2022-04-11,Closed
94fecf39-d550-4569-be15-7ada51264cf1,4334142134,Loan,2016-11-21,Closed
942a0b32-287b-4c2e-8847-1f053ad1b0b7,610235744,Savings,2014-11-17,Closed
b0f8eb42-45a3-489c-885f-8f1257fd3694,8291077848,Savings,2005-01-09,Suspended
3f110ef3-7339-482e-ad28-6ea6519f4ac2,9929317944,Loan,2004-07-18,Active
5a2c421f-186b-43f6-9ab5-671544a003e2,4109957964,Checking,2014-01-09,Closed
bc916a3d-e7b5-4315-9be6-b1ddd12ed2f5,5815613880,Savings,2007-01-19,Closed
827bea28-2504-4d0b-bd9b-680c3e56c989,5245405943,Loan,2000-08-24,Closed
79d3320e-0ec7-4058-a492-304e3fc99d08,6847656054,Checking,2008-06-07,Active
d099b78c-5ad2-4e6c-b04c-790dd303e4a5,8871483691,Checking,2007-08-01,Closed
0c8d9c27-b89d-4177-9e0c-a7cd219c5f59,8651667753,Savings,2019-07-07,Active
7022573e-8f31-4c76-b378-c5fbbd16b674,5006932997,Savings,2004-05-07,Closed
983bb2e0-615b-4f3f-aecb-d51aa7ac392f,9839943606,Credit Card,2009-02-20,Active
8f3b6fdc-5b91-42da-8c6d-d8abe41a3456,6355917640,Checking,2021-03-26,Active
40d38f5e-d1af-41d7-8805-4bc20a5c88cd,6191270620,Loan,2021-01-10,Active
392ce42c-dd23-4704-bc4f-705b2f76601b,184311651,Savings,2008-08-14,Active
634573ed-172d-409a-a650-d66bd220a42d,2763145007,Savings,2010-01-09,Suspended
68f16ef4-063d-482b-b08a-d098abe9d6b0,5342314707,Savings,2000-12-07,Active
6c6a454f-22cf-45d9-8acd-d3ef415a42d1,5330718639,Credit Card,2002-11-25,Active
4a6b907b-0519-4ad8-9b41-9f0cfb35fddf,8141095697,Checking,2017-10-03,Active
3253a3b1-f02b-417d-8302-53871c1e3d32,2203972010,Savings,2001-07-07,Active
cb241ea4-2359-420b-8a8f-48a4ead27114,4194060749,Loan,2007-10-25,Active
6ee4f74e-f125-41c9-8b76-57212c52f0d3,1915422031,Checking,2008-06-06,Suspended
25197c22-19d4-45cf-bbf1-0c6a99687062,209430243,Loan,2012-08-31,Active
3ef3273e-5efb-4950-81ef-1967f14c326a,5863302593,Loan,2011-11-26,Suspended
ecfe415c-86af-4eec-bf0c-27234364bf6d,3637689737,Loan,2002-05-05,Closed
a2bed0cc-c1b7-4447-9571-269d1c396466,8313342181,Credit Card,2008-05-06,Closed
3cdfd55f-c6dd-422f-a585-840b462006b1,4079496139,Savings,2007-06-07,Closed
f778aaca-9fea-462c-9b17-81b8b19ac9f1,5547116738,Checking,2019-11-23,Suspended
1e556872-e7c8-4b27-ac82-2a9f63e22ce0,9422083951,Checking,2013-03-22,Active
620d4505-5ef4-4178-89b7-0bc1dc8cf279,4549806683,Savings,2002-09-02,Active
3ff29f9c-538b-4073-a026-782ded2ca038,3116123584,Checking,2011-05-25,Suspended
0043a6a4-12b1-46ad-96a3-961e45433544,8167720738,Checking,2001-08-20,Closed
a589ed2e-ef83-4805-b837-ac39bfeb3550,9760624501,Savings,2003-07-15,Suspended
d4e57f50-73ca-4059-84d8-e271cb0d4c0b,5895828567,Checking,2004-02-17,Active
60c06e1d-1059-4014-b016-5b1105c51dd6,8035673072,Savings,2003-08-19,Suspended
be4ad587-7ee9-43db-8c77-896cae56f113,7301175706,Savings,2016-01-22,Active
ad6ab2db-8dbb-416f-b0fd-a36f4e201b9e,5755493270,Checking,2009-12-31,Active
df1d5a80-64cd-4e28-9324-fc87ccb9728c,6608728436,Savings,2009-11-29,Active
aa2136d9-e00e-49ca-b40b-cfbb24a221ed,2552003361,Loan,2008-08-12,Active
f666e3a6-7150-4b4c-9ade-d87baa8d93a2,1292532352,Checking,2021-06-09,Active
88c2e528-6462-49ac-b560-2670e4199fe5,4689778482,Savings,2011-04-12,Active
ca3b1065-2df8-4134-92a3-0aa5dd1726b2,6719990998,Loan,2011-04-29,Active
e7cc4a3e-1580-429e-b0f4-39476b451489,7839348459,Loan,2004-09-21,Suspended
dee8ee9d-ae67-440c-b24d-c22fed464f32,2714479768,Savings,2008-01-29,Active
631cb8fe-eb72-4c84-88ea-cb1e1f978df3,8909854324,Credit Card,2001-01-10,Closed
4bf0eb91-7825-429f-a97e-56c5ef4aa10c,144195841,Checking,2006-11-13,Closed
e7de20e5-3af7-471f-8679-570433c20597,6851014182,Credit Card,2011-03-06,Active
9f823c27-177c-47ec-867e-f45d533306c7,9685462362,Checking,2018-07-09,Suspended
e7a5329d-28e5-4715-a4d1-aa7ac3862fa3,9134785675,Loan,2008-06-19,Suspended
72b8445b-0c15-4025-b3d0-9a4f72f9e40d,4015256138,Loan,2019-06-18,Suspended
d2203ae7-e47a-4f3f-8170-09492f70ad44,5251059526,Checking,2006-01-09,Closed
0bdbd751-eda5-404c-9485-149675301aab,4176037244,Loan,2019-03-03,Closed
554ea2f9-2ef7-47ca-987b-d63f2e086a08,9802367086,Savings,2000-10-28,Suspended
77aadc18-de5d-4768-86c9-a1cbd05e2355,5714971337,Checking,2011-03-07,Active
bbb601a4-6981-4b8d-86b4-f65659da90ca,6710717911,Credit Card,2021-03-06,Suspended
a6ad31ef-a711-4f88-9230-f0766d2218f6,1741709327,Loan,2014-10-16,Suspended
156ce47a-4283-482f-837d-01dfb1982d19,1071723061,Loan,2019-03-31,Closed
d29873d7-268b-43b4-9b45-993ec15d028b,6851334812,Credit Card,2016-02-09,Suspended
6e6513d2-ef3d-48e1-9b66-92e113f9aa47,2054772716,Checking,2003-09-07,Closed
731ca36c-bcd2-4866-84f9-88d76b8639de,5903668553,Credit Card,2012-05-27,Closed
1b814471-b2b2-41be-9b18-c5be1b7e3497,6812321834,Savings,2002-12-31,Suspended
982bff5d-3178-46f1-9834-d2c0912c8102,3205677651,Loan,2021-03-23,Active
054e6738-2ca0-45e3-892b-4d5ae5b278c0,9324273667,Savings,2010-01-17,Active
3e11b8f0-473d-46e1-8fbd-372792bc4aea,4976101049,Savings,2012-08-24,Active
5a1e9a23-0e9d-44bf-9f5a-18a18ea08996,4196548492,Checking,2008-07-22,Suspended
80dc8277-3079-4241-85c8-6da2e298d0f9,957301635,Loan,2016-09-02,Active
19b17274-93e6-403b-84b5-ff3b782bb96b,3274240588,Savings,2008-04-23,Active
f3540f48-cf0c-4db5-8631-521dcbf9523e,1149317260,Checking,2002-05-21,Active
77d8bc58-e7c5-4af3-b911-ad8d5e1ac79c,2295884752,Checking,2010-06-28,Active
7d464375-c9e8-41f9-8f87-e30fce8596c4,646658607,Savings,2006-09-23,Active
d3066ff7-42ee-4a6b-a490-2e1d8ba25e77,5449015141,Savings,2009-04-22,Active
8326f122-151f-4e4b-bb40-181c8ae627c1,8089534521,Credit Card,2004-10-10,Suspended
fc24d036-8ff1-4736-b798-f35e2bb951a0,1066813823,Credit Card,2018-04-20,Closed
87d5e1ed-75e3-4981-999a-66bc82e49b48,6340513823,Checking,2003-10-12,Closed
d2e79c47-effe-4383-8683-24c3a9da7d11,3825512708,Loan,2006-02-22,Suspended
9f8b3cf4-1839-4b23-ba56-a97d4cf18cd8,6244147808,Savings,2011-08-24,Suspended
e6c9981f-4ee2-41a6-acad-a04e2c3188f6,763682404,Credit Card,2013-08-11,Closed
c8d7a954-3f23-4a6c-ad89-df6eee227222,9415837633,Savings,2009-09-13,Suspended
61be3322-5d1a-4726-9c4d-4fae0962d64e,6153281941,Loan,2016-10-26,Closed
f8e96006-943c-426e-99c2-361adef9a497,8982662345,Savings,2008-03-29,Closed
969faf56-0fc5-4ed5-8754-eca6949b9673,587452009,Credit Card,2014-10-24,Closed
0bcaaec6-59b9-48ac-94eb-44d98014848f,1061043278,Credit Card,2010-10-18,Closed
dd872b23-5e17-4104-a9f0-beb8fd65e644,2756162652,Checking,2009-09-06,Closed
317f6b11-f519-4f89-b7f5-1ef6e9d00f50,6914856580,Savings,2000-11-16,Suspended
25f30552-5492-4601-b1b5-545cf85f4166,2088893182,Checking,2014-10-20,Closed
87e7030b-2641-4c63-a474-ff5b718bfd37,7847895255,Savings,2002-06-11,Suspended
73cae6d6-88b2-4e42-9d95-a8a1f6a30b32,7143328759,Checking,2015-10-19,Active
b63063b9-4365-49e1-b91f-36ee1f80af5f,469107918,Credit Card,2000-12-03,Active
cdf6df5f-7c9c-4629-a027-c183e33f508a,5638629518,Loan,2004-11-09,Suspended
ead7ee47-b426-41c9-a676-555c69a84d7f,1886841777,Loan,2022-01-14,Closed
6e1d777c-cad5-4778-8352-5c7f84ce5640,937818577,Checking,2005-05-20,Closed
2bc93300-9fd1-4644-a18e-b91c515daf7d,6294887946,Credit Card,2006-12-05,Active
e3ba8429-3672-45d9-93d9-f8760fadbefc,7274265792,Loan,2003-08-06,Suspended
150675b4-716f-490e-bbb0-0c6875063cee,6696951053,Checking,2009-09-09,Suspended
a5bf74ea-68de-40cb-815b-9d70813c6780,1756039859,Savings,2002-12-09,Closed
d9bb0ff5-57e7-437c-86d6-097c3d71b835,7390301036,Loan,2011-02-20,Active
551e7def-4f16-4b8a-81bb-ab6e82a67d00,1010809113,Checking,2007-09-17,Closed
94e888ec-05ff-4340-a50a-7c772ce6de9c,8531379016,Savings,2021-07-28,Active
6ada51ef-f8d5-4f2a-88fc-a267e37fc905,6689104419,Checking,2010-04-09,Closed
e411a685-ed16-45d8-8b28-08921c59cf9b,7412885232,Credit Card,2019-07-11,Closed
e9728ab1-e23b-46b3-896a-1a84f07f712c,6541102053,Checking,2018-07-13,Active
a93a2870-184b-4514-8a11-2fb484ea94d8,100665300,Credit Card,2000-07-06,Active
9b944c83-f478-4fc4-b4be-815c2276552f,4501510330,Checking,2003-10-21,Suspended
4c6a3166-425a-4c6b-b6c7-7ffe533124cc,1525451836,Checking,2000-01-03,Active
2108065d-9294-4f73-a54a-1e22ca5bcd11,4364145142,Loan,2013-02-16,Active
c4e65e6b-2e16-45f9-8541-1f0a14d8597c,3251864940,Credit Card,2006-03-16,Active
1c5d9702-b425-4cf5-93f8-304d32e8da05,3412642502,Credit Card,2007-08-20,Active
2df3534e-d1a3-4d66-a1bd-7f77f15d9f99,4011310645,Checking,2002-01-24,Suspended
d24c6cb6-b1f0-4b9e-a6a7-d1870a8958b5,9446535764,Loan,2000-01-25,Suspended
25ac41bb-2a64-4fb4-b113-86218b69503d,2035658876,Loan,2019-12-19,Active
7e8f447c-40db-4903-b9e5-37c741826a49,8432986274,Loan,2014-08-04,Active
00f6f0ca-6f00-4ef0-9edb-910940650e63,2773023026,Loan,2017-03-16,Closed
d72295c6-95ec-4b49-a1fb-eb2bea887363,6573702593,Credit Card,2013-01-22,Active
23af6424-315f-4c5c-9aa2-c6bf5cae7325,8967851141,Loan,2016-08-19,Active
207bf206-9570-4b16-bf82-c834b5b8b57f,3094138508,Credit Card,2015-10-03,Active
f8b00860-498f-4905-84b6-06957b4e3d08,9120817517,Checking,2021-06-07,Closed
5865ea78-2400-444e-acca-74cbb0a075eb,2178197418,Checking,2016-01-27,Closed
4b35195d-93a7-485a-b80f-1f6cfe271011,3123353783,Credit Card,2019-10-30,Suspended
c64ad1b0-3a9a-4253-88bd-f86b0569ebab,8970190547,Loan,2015-07-04,Suspended
9093df94-2a20-4585-aa56-20ecf84e6ea9,1557451476,Savings,2016-03-30,Active
e17d55de-3801-49f4-9525-84219892c3ef,9575691915,Credit Card,2019-09-14,Suspended
6f562c2b-4aa1-43de-bf7c-a250c022cf53,150042950,Credit Card,2021-11-28,Closed
28258283-e6d9-4954-8e11-fce11f778e06,1699554712,Checking,2008-09-21,Active
223ae07e-bed7-4f2d-bdaa-442863bcd17a,6220477707,Checking,2001-06-18,Active
81022775-7b71-449b-af77-39bd54fa401f,2055822870,Savings,2004-07-08,Active
8a509589-f38f-4aa6-be6d-01bd81f908f2,641848605,Checking,2017-09-21,Active
9bf90fbd-6a06-431b-8a19-e350452b3288,5934063167,Savings,2015-06-07,Active
8bfe4f9f-0149-4d19-8939-d6178d6df626,5130891578,Savings,2021-05-01,Active
116d4174-5acf-4f1d-baeb-c61a7cdec33c,666636256,Checking,2021-09-03,Suspended
52626c65-31c2-4fd4-ab1e-919d3f635407,9656751249,Credit Card,2008-05-11,Suspended
6dde6b69-9559-4f4b-a6dd-24d3a37b72a3,7699573407,Loan,2003-07-26,Suspended
f293f7df-833c-4c89-9669-9b31532a18b0,4054042489,Savings,2013-03-01,Closed
6cadca50-bb5e-463b-b64c-94366b44722e,5917120595,Checking,2012-04-13,Closed
e88a329a-d319-4d6e-a8da-af2f8259487f,1533021165,Loan,2003-11-06,Closed
a111fcc6-f337-4c8e-8156-8af3b60fb2aa,8366620567,Credit Card,2015-05-25,Closed
5d90535f-af0f-430a-a371-d9fd0932c930,6853368051,Loan,2008-06-13,Active
3384e776-44c2-4aa5-9e1f-fbc78265c053,125564758,Loan,2019-10-14,Active
5e4feeb3-4a5f-4783-a9e3-2d8e1a2725c2,5748500422,Credit Card,2004-05-07,Suspended
95e6c6f2-6fdf-4f55-9a4a-ff424083f26b,7734563819,Checking,2013-08-28,Closed
51bead18-b544-43b9-8a93-cf58c65633ee,2102729834,Credit Card,2012-07-27,Closed
aac06261-f336-48f3-8fb4-7f85951ea8eb,711900036,Loan,2008-10-01,Suspended
96070a2a-cf9c-4c77-9aaf-b9e3c0091bf2,2180898032,Loan,2009-05-11,Active
e666ee8b-1af8-432d-ae0c-04fdcbd78625,3495963637,Checking,2004-04-05,Active
e98c3cf1-af62-47a5-adeb-18eb96649833,1190454258,Savings,2004-03-07,Active
da2b1bf7-8a75-48fe-bb18-8e68908089f1,6988947688,Credit Card,2010-01-24,Active
bcc08f0b-e50c-4425-b219-982ffc104a05,7490103943,Savings,2017-01-11,Closed
d156bace-22e5-4e71-86f7-7935aad0a72f,7779038131,Savings,2010-02-04,Closed
fb671e85-b630-46b5-83a7-e261e5311152,5314287536,Loan,2022-09-26,Suspended
c4b1ca1d-216e-4621-b636-f94888d6f69f,5852652547,Loan,2013-05-27,Suspended
47d11d49-96ee-4c6d-a040-5380675f86da,1125812783,Credit Card,2004-03-13,Suspended
081a7471-08e5-4abf-bcd5-3f6621ccb73f,4262339276,Credit Card,2004-12-01,Closed
6957710b-2be7-4f17-bd51-4eb5beacc112,8671200179,Savings,2021-04-05,Suspended
adfc268b-37b9-4781-bdbf-0b7b4a88d126,8294922609,Checking,2001-04-10,Closed
48bfa04c-6eed-40cf-85c2-aed68398b193,8461878579,Loan,2019-07-12,Suspended
67f39bb6-0b77-4e26-a9c8-60aaded085d6,5498527736,Loan,2016-04-10,Suspended
417fd198-3efe-42f0-b2d6-7911c204efee,6260283770,Savings,2000-09-29,Suspended
a85f904a-9e0f-4edb-97cb-265e12657a73,2114121633,Credit Card,2004-09-23,Active
3a54ff02-11a5-4089-b019-67623c6c3481,6724036315,Loan,2011-01-14,Active
8ff86902-710f-487c-88ad-5757ccf5f4cc,8335400371,Loan,2016-03-09,Active
82f1a0f7-e9df-47c9-ad12-0098e4a3d88a,1943508483,Credit Card,2002-04-08,Closed
8c30807a-589b-4aaf-b7c2-4d6b0d3ead24,6253427419,Checking,2015-06-04,Suspended
342da47c-2f87-451e-9bba-b1853267ad59,2484528093,Checking,2018-07-14,Active
e2d518e1-cae4-473c-8caf-15ef9159f069,7066189436,Savings,2014-12-21,Closed
99b89744-f802-4e6d-8edb-dfb8758190ba,1751492972,Loan,2003-05-29,Suspended
9edd01ef-7a82-435a-9a11-b24dcf0a9d71,2005636434,Credit Card,2019-04-14,Suspended
ff069e94-4d88-4eba-b1ab-220ac7b31dd0,7892367425,Savings,2001-10-02,Active
84be64ac-9cbc-4795-a3a7-cf32ca296a30,7865267700,Savings,2006-03-09,Closed
52bafed7-87cb-4e3d-9971-5a3eeb9e79e3,2496136845,Savings,2012-10-13,Closed
74b06ec8-c7a4-4c61-8525-e1717f8c384b,3503346224,Credit Card,2018-09-09,Closed
3457a1d3-e853-4f6b-80aa-e087602e3cd5,806754279,Loan,2020-11-28,Suspended
42d2c5c8-d1c6-46e6-bd20-f9a5420c6252,6771238942,Checking,2008-04-17,Suspended
04004224-8594-447c-afcf-363a1b17d68e,4238867207,Credit Card,2007-08-28,Suspended
2e8c340e-d8bc-4317-a4a4-c619fcef10f1,8420269620,Savings,2007-10-05,Suspended
7f960c2e-40e6-4040-835a-87480253a1bd,9412232451,Checking,2002-05-07,Suspended
ba982cda-30ce-4a20-9376-ad2fd4231f33,1688196268,Credit Card,2018-12-19,Closed
3fb9bc93-a8d4-4750-bd68-2062ec934436,6810957953,Savings,2010-06-01,Active
31dd9113-84aa-4c20-83ed-5da825111974,3700358817,Credit Card,2001-12-26,Suspended
824cadd1-8c92-47f2-8bf1-fc8028e69b35,9663353973,Credit Card,2009-10-07,Suspended
b670de2b-c9ba-47e4-9374-91198ce4d21d,2319067052,Credit Card,2003-12-20,Active
65024c27-d308-4984-a505-050d37611619,4075250787,Savings,2006-10-05,Closed
d81ec661-6bf3-46d9-a0e8-e23851e5a7f5,4860409670,Credit Card,2022-02-04,Closed
712f61fe-23fd-4945-93ca-5c65f9cee684,3616044787,Checking,2019-08-13,Closed
a98a36ff-7c03-4b88-8ce1-335f156eba0c,4887375148,Loan,2013-10-20,Active
5e2574f3-70ba-4b81-9306-03bde8546669,3613060550,Checking,2006-05-13,Active
9f6b8858-6eb4-460a-a5f1-f5a391cbce2f,748873332,Savings,2012-04-05,Active
e9b6f832-bbb3-4d94-a84e-e37c6b90cf60,9997144724,Savings,2000-01-06,Active
