CustomerID,AccountNumber,AccountType,DateAccountOpened,AccountStatus
f5867dfd-c7b0-4347-8e4e-e900dbb70652,3497604697,Credit Card,2012-12-03,Active
4b06c2f5-1164-43da-8c35-084075c4d0fc,4242215092,Loan,2007-05-12,Active
d804301d-b5cf-4a74-ad91-45b550afe3ea,811137769,Savings,2009-09-07,Active
262cdfb3-6b41-4649-a6ca-c2a10bf4a652,6155035514,Savings,2011-08-27,Suspended
359dcbec-c8cf-4433-a9a2-5c78ec656b24,7308282824,Savings,2010-09-12,Suspended
636753f9-2b70-46f3-b7e6-f8bea5fe9a58,9035201501,Loan,2010-05-06,Suspended
f3ea4e5c-7722-4ee2-8891-335ab33ee6cd,4640840830,Credit Card,2006-02-25,Active
839b061f-2159-4929-9bed-48b10e349bb1,1753779655,Credit Card,2008-09-30,Suspended
a8605be9-e117-4e3c-8c55-e5cae3776f46,5070890331,Checking,2018-08-16,Active
434e5d72-865e-4d53-ac53-38181db6e9a4,9454420405,Credit Card,2006-05-31,Suspended
ce85ae07-95c9-4ffa-bc68-1b024f5b2d3f,465857371,Credit Card,2020-02-03,Active
00df5d34-2405-4ffc-a588-d2e32119dae8,7220509831,Loan,2005-12-12,Closed
255d0ad8-0730-4b04-8ed3-6f9352db1cb8,7371903158,Credit Card,2013-07-14,Suspended
091a4c64-5ad2-4d09-89e3-e4b27aeb070c,4090438137,Savings,2004-10-02,Active
63345d6e-1acf-45a2-a930-cbe7c363b8c8,9907521731,Loan,2005-01-02,Closed
bf038a84-ee60-496a-aed8-bf3fe95f2ce6,179870693,Savings,2000-11-24,Active
c692f650-e10d-42c1-a5c7-d5e6e1787a49,9619377820,Savings,2001-04-04,Closed
9a7a9113-84cc-4b95-bc89-d8fada851a0d,420320840,Loan,2019-01-30,Closed
2b47b4b7-905b-4332-ad9c-4bf1703e089d,1769936799,Checking,2017-02-23,Active
b1caad60-9316-4ab6-b7c7-266a135c40c4,6026081120,Checking,2008-07-23,Closed
60ce032b-6137-4050-a041-6ee7195a724d,4370684528,Credit Card,2011-06-20,Suspended
ad40d649-19d1-402b-95b9-7e2781e1747e,5003754023,Credit Card,2015-11-10,Active
c1c719f6-17c6-4b12-b154-83674f5bfd75,1987727843,Loan,2002-12-14,Suspended
6e2a1d47-6695-4fa7-b0e4-921b6efa6b38,2801239393,Checking,2005-03-18,Active
1401f690-1bcc-4ee2-99ca-ffaaf276a578,4258760256,Savings,2000-12-02,Active
c074b963-fc3c-43d3-943d-ab9b0a38d402,8960259903,Loan,2020-07-05,Suspended
c0ea97b4-e34b-4287-8bbe-ba2e8c8f3e0e,2136941244,Savings,2014-07-04,Active
1cd9b287-cb15-4151-9b68-8a831277e918,7354306768,Loan,2010-02-16,Closed
a954c8a8-549a-462e-9c12-0dbce1e24e15,1942552632,Loan,2007-12-21,Suspended
efe9ccd8-8431-4714-8903-68bfe0aac1d2,1727713866,Savings,2016-06-14,Suspended
7a8578c5-50ec-4f34-b16e-87426867bb33,7502654445,Savings,2022-10-07,Suspended
63cd7651-ba8e-4dbb-ac8b-47dfc103dcae,5479268530,Checking,2003-07-01,Active
99a1cf79-daf4-4acb-8814-68c37220d45d,8373231583,Savings,2010-09-25,Active
d8fb2498-afa6-4ce5-93a0-852334373d8b,6780937540,Checking,2011-09-30,Suspended
3120fea8-abaa-43b4-9c76-f292ddf981f7,1821685189,Credit Card,2011-11-06,Closed
217c3b5e-edb2-4fd9-b36c-fe8ec8e8aa3e,8107264627,Credit Card,2001-06-20,Closed
6d31f576-d29e-4166-a783-fc9f0c7f40d5,494020745,Loan,2000-02-24,Active
625fb3d7-66f2-4464-b16f-5fd60e711e51,1880296355,Credit Card,2002-06-13,Active
ff6bda38-6e9a-4ff3-b628-83ccf26ad78e,4733305057,Credit Card,2011-11-10,Active
d630121c-30b6-4bd1-b429-4dee1b083acd,4815452405,Checking,2016-03-20,Closed
786a2b97-b7cd-4ee6-9049-c500460f58e1,3152134442,Loan,2008-09-01,Suspended
5922b33f-5b26-4f95-bc24-a5be09266832,6734307463,Credit Card,2009-04-04,Suspended
33d71445-88f1-4590-91d8-6cff4a78141c,572569497,Savings,2004-10-04,Closed
c260ae08-fe79-4198-93e8-ae8c0bf24a96,4754739397,Credit Card,2011-06-14,Active
d0032af4-d89f-4c1f-9451-fffecd899aac,7098546515,Credit Card,2011-09-02,Closed
4e5d7bc4-8049-460e-85a4-229502e9b914,4073169671,Checking,2011-07-30,Suspended
b4d8ea2d-ed6b-4906-b355-29c339a9e8e1,6728492541,Savings,2022-07-02,Active
4954a788-7d3e-46d9-b759-bacf91dba069,1964096160,Checking,2012-08-11,Suspended
17caa538-adbe-4eb6-a0b9-8e9fa984a6e5,8974934107,Savings,2020-09-29,Suspended
424068e0-62ad-4abf-8695-5efb0892e506,1144231125,Loan,2013-06-19,Suspended
f66f18d1-3fd4-48ec-9ce7-6e1b77b6ef0d,9778317661,Checking,2022-08-18,Closed
cb049f18-8b81-4aa7-804e-f1ae530a44c7,8163913223,Checking,2001-01-22,Active
bab4aae6-addc-4f8c-9008-f8cec76275ca,2726563072,Credit Card,2000-12-01,Active
a353f96e-c11a-43f4-b150-927ab84eae52,4040847851,Checking,2012-05-13,Suspended
52ef75f7-bfa3-4ab6-b40c-7e907a18f2cb,5182994197,Savings,2021-08-20,Suspended
1407bc04-c50b-47c6-a15f-c01e441f7977,7292978658,Checking,2004-10-30,Suspended
54d851c0-04ca-4fa8-a829-78b395354117,2957398463,Checking,2004-03-01,Active
9af482c8-3262-4770-9dad-d04e4e2c4db8,9678614587,Checking,2009-09-05,Closed
efb27c4b-d619-4002-9654-8e815948c7f4,5198606144,Credit Card,2014-09-02,Closed
79757a34-8731-4878-b64b-c0e867286c1b,8279382814,Loan,2008-09-06,Active
484e4c7f-8d07-4120-a62f-36b08a566003,3122091675,Checking,2011-03-05,Closed
63873d66-f092-4044-9439-bea0d9039ada,4422900065,Credit Card,2020-09-19,Closed
8c95c7f4-4480-45eb-abe6-3fe4eb3d8974,4439131910,Loan,2007-03-25,Closed
af02c070-5b5a-4655-a5fa-62760978c48d,7183469043,Credit Card,2002-11-27,Closed
3cd94c16-f27d-4556-b85d-48f7b9341798,865178672,Credit Card,2013-06-08,Suspended
7a5dd98e-e053-41a8-a211-61aa2ee26e4f,5356272459,Loan,2005-09-20,Closed
16a0452e-1974-487c-82c1-c4f15ac5e1d2,8333719397,Savings,2016-03-24,Closed
6969d28a-cb9e-41cc-b364-ba5b7983f7b5,7398305077,Credit Card,2003-08-28,Closed
56b84790-9783-43f9-a156-2a8cedbef93a,2697758254,Checking,2020-04-12,Suspended
f8e3e520-292a-41f6-bc90-c1748c72d0b5,7737529624,Checking,2007-12-11,Active
aab415d9-2fc3-4d0b-8a24-4a56d9d2bab3,3266667163,Checking,2005-08-04,Active
27b6109f-b2c7-42a1-8e83-dcd63d814e06,5138715865,Credit Card,2011-08-26,Closed
0e94e016-247a-4338-acfb-b00814110b83,101381601,Savings,2015-12-29,Closed
fab110ba-455e-4b98-acd7-625c8adf9625,4575414761,Checking,2021-09-19,Active
8c0458ac-82dc-4bca-8af1-6be605ecdc4c,7423640306,Savings,2016-08-03,Active
1516fe8f-4858-4ff2-93b9-fe2103ee73db,4377416410,Loan,2019-06-26,Suspended
15784337-a8b0-4e0c-ad69-b9947af1b65f,3382698585,Checking,2003-05-21,Suspended
256078d7-aa92-4afe-866d-26c0a9bf4642,9946612880,Checking,2007-04-25,Suspended
219d2942-9d27-4237-b19e-961e0299a14c,2987006672,Loan,2014-01-27,Suspended
9d2925e0-d60b-4781-abcd-19826ce58145,5345304647,Credit Card,2002-08-29,Active
db2cbc96-2463-4a2c-ae47-c32a4472b0a2,5072714572,Loan,2008-08-11,Suspended
07fcc041-866e-4880-bca0-aa7b2efe7894,823031227,Loan,2008-12-12,Active
ae4f61ef-5189-4fab-b528-ee05ec2849a8,5377014657,Checking,2001-09-24,Active
42827d2b-afed-4102-bb24-c84e8fa261c7,9766946143,Checking,2016-01-10,Active
64d4e88f-7f9a-4f91-b787-ae34a2f0958b,4000167780,Loan,2014-06-03,Suspended
3c6e0492-d671-4450-b41c-c91a98026045,230615067,Loan,2018-01-18,Active
e4180f1e-96e5-452c-8fc7-183acce1e3fb,4217181372,Loan,2003-06-15,Active
27c8bd00-7cd9-49ee-b90d-2b9b8a055970,8101126947,Savings,2008-10-30,Suspended
28aa8f7a-1070-4601-993a-b6075b5853fd,2351697779,Credit Card,2000-12-08,Active
559af227-0d8d-47d2-b270-871b3fa4b5ba,4292119003,Credit Card,2017-07-31,Closed
b5a8ecd1-6594-4521-9bdb-ffc88b76f3f3,1629497441,Savings,2001-01-14,Closed
7997992d-050d-4170-a58f-de0f209619b5,7151235154,Checking,2005-11-09,Suspended
b65fb0bc-4b7e-450c-aa02-e322b0dc98b5,5709835534,Savings,2021-08-13,Closed
c7900f20-3af2-4013-98f8-97f8b025b6c9,154224383,Loan,2011-07-03,Suspended
8f840b7c-7df7-4336-bfc0-9a3c20a9d9ec,6083138118,Savings,2018-06-13,Active
4160cee5-2363-4af1-bf18-902900596519,5844643759,Loan,2000-03-11,Suspended
d7a1200a-34f4-43ba-a224-afac55ea1c15,3876430376,Savings,2021-12-14,Active
c3220fa4-de64-48e3-934f-78f698c489dd,5554290085,Credit Card,2019-12-15,Suspended
e1d8c8cf-f3c1-4eb7-85bb-b8716ebd2a7e,6437129619,Checking,2000-09-01,Active
7277e3bc-88de-48e0-8ed5-b800aa01875d,4267676507,Credit Card,2012-10-23,Active
0fc59dce-fd8c-4aaa-8a47-3316798f5567,9473163507,Loan,2022-11-17,Closed
808052e8-f497-41cd-94a5-73a65b3a5d5d,387643933,Savings,2021-01-23,Active
4f2363e7-a8f0-4323-bcbc-4448be052b66,175723898,Checking,2005-09-18,Suspended
4f414747-519d-4232-8239-d2f9f894fcdd,1636090384,Checking,2003-03-20,Active
682406ad-ec65-4646-8927-5854038455c6,2900572576,Checking,2019-01-12,Closed
9ee12154-6891-461c-90ce-ca2355942aa9,14299727,Credit Card,2022-03-17,Closed
04e960a8-38ef-4657-b9d4-3032a382447b,6223932855,Loan,2015-08-25,Suspended
6e4890ad-e2cc-4a22-89ac-dd77c0965b36,4318851518,Credit Card,2020-11-22,Closed
e538e238-d0cc-4c38-ae54-4e361d92c9ab,5758196946,Checking,2015-09-18,Active
59d51460-d4e7-4d0a-bb23-9ff7956e05f2,4215560635,Savings,2009-07-21,Active
9f82a608-b506-4625-b3f4-f25e817797aa,3120039100,Credit Card,2018-10-23,Suspended
49126e7e-62f2-43bc-953a-85d0636a40ff,8020524294,Loan,2021-05-18,Suspended
d87c4230-e2fc-4007-9dc5-74c9a4a76804,9613793744,Checking,2022-08-25,Closed
036bbb0f-e015-44e7-b7cd-fa217c953cb3,2193074723,Savings,2016-08-06,Suspended
2c4045bf-568b-47af-885c-59d3f9a02a93,2038680591,Credit Card,2020-05-29,Active
a20bec41-7900-4849-8a76-0e663433bc9a,6233292098,Checking,2017-01-23,Closed
26ecb767-7bd0-41f1-b0da-c219d1d7df8e,8602356648,Credit Card,2005-10-23,Suspended
5acd29ac-1ab5-4561-87f8-60091a833101,2479429245,Checking,2021-05-11,Active
9448b9a4-b783-417c-b6d9-766607f64cb5,4541809326,Loan,2008-02-23,Suspended
6c3774a0-7e4a-49fe-a077-ea60df496e4c,1211442039,Credit Card,2002-11-07,Closed
b2b9e96a-d028-46f8-8efc-b6498ef42dee,8677256158,Checking,2004-04-06,Closed
7fbbafee-3092-4ab0-8fd3-e6f7da0a0cf8,1229583786,Credit Card,2004-06-30,Suspended
21be1eb9-22bc-4fcc-a9e2-17acb4dc4d57,763691257,Credit Card,2012-01-21,Closed
d98bce2b-06e8-444f-aaf1-fe52a5a2ebb5,5857132215,Loan,2004-05-13,Suspended
cd14f953-16b7-400e-b63c-88b7ff81fbea,5133407350,Credit Card,2015-07-26,Closed
cc7af96b-5b15-4a1e-826e-56a740ff9659,6965827738,Checking,2018-11-13,Closed
acf49624-1c4d-4dab-8e93-5fda2e6a1ea9,3230651569,Checking,2019-03-14,Suspended
bf896d25-3a3f-4d75-925e-e97ee5599115,6514539505,Savings,2022-07-23,Suspended
6c04291a-1390-4248-8c82-a2944f4a18bf,1400665140,Savings,2014-02-07,Suspended
f18b9c8a-b69f-4960-9b93-8458d64e3abc,3890186744,Savings,2001-01-22,Suspended
3236f4fc-808f-4369-928a-d29f7b278466,7819609490,Checking,2004-07-19,Closed
df926231-634d-471e-92fd-21ac77c8862c,8586281077,Loan,2014-07-03,Closed
9244d9ff-e3f9-4818-a5f4-a72fd6ae31c8,1922453958,Savings,2000-10-28,Suspended
35e88691-45a7-4007-aa09-7d6bd2b14b1c,5648477186,Loan,2010-09-15,Active
3c6d1218-074d-4bc3-8839-1176ad2ad1c5,3240374404,Savings,2002-10-15,Active
14ec1bf7-d1f3-4f4c-b281-d352b505d026,4537068076,Loan,2013-12-22,Active
5b785c55-80f0-4402-bedf-b90b81c5ce6a,1298043767,Savings,2005-12-09,Closed
9cd45b93-887d-4057-b96c-4fed4d8d58a3,1287337730,Loan,2014-01-03,Active
4dd8f242-f92d-4572-bc55-c7808f5b27cd,4433884330,Loan,2006-11-24,Closed
f7db5c97-6fdc-4d79-a129-9caa38a663fb,3513886360,Credit Card,2010-01-28,Active
b761583d-fe26-4485-a2ed-70e1ab697ffc,881559773,Checking,2022-10-02,Closed
f1fce76c-1225-42a9-a495-f008863d1b18,8020382717,Checking,2009-03-09,Closed
96de9250-aa7f-476e-927a-916879abc0b2,7106281150,Credit Card,2017-08-28,Closed
8334fd4e-f28e-419d-8ae1-12978b8a7cc3,8813753833,Checking,2005-08-13,Suspended
1f42eaae-7818-4748-b630-b9754b58dca7,5488056526,Credit Card,2008-05-05,Closed
f58fd0a7-4738-4ce1-928c-e1c906e4ff1f,5060121292,Savings,2022-04-24,Closed
9b23734d-fcbb-4094-b842-9f7752b4749a,3219210754,Savings,2013-01-13,Active
c9c42bb8-c20a-4860-aa6c-4ff1fb7a6396,1763118476,Checking,2008-05-23,Active
da25a930-a966-4b03-a4f8-4ef269fed641,6450314271,Loan,2019-10-12,Suspended
e198df28-37a4-4953-9b80-67bd06461c10,3265218582,Credit Card,2009-02-18,Closed
2dda81ea-63dc-4b44-8d0d-f7590d7c49ce,4330469438,Loan,2012-12-14,Suspended
66f77ea6-5df4-4cfe-adab-a178052e24b6,4259375896,Savings,2006-03-14,Active
1502642c-ac78-48a3-be08-1cd1c464ffdb,2310049388,Credit Card,2019-03-02,Closed
5d333296-b691-4d41-b8ed-bdcdb06f2e5d,1384705300,Credit Card,2009-07-02,Active
0f7f38a5-8773-4813-93e2-01c9141b2745,5169066762,Savings,2003-03-01,Suspended
89b2f516-8708-402c-b387-1a73d37da568,2053627912,Loan,2003-01-23,Suspended
f671b120-9a03-458e-8409-88908092cd88,9924886986,Credit Card,2016-12-21,Closed
0df60057-47fa-4d8e-bee5-0320effa184f,9257392901,Credit Card,2019-09-10,Active
d0ad9271-871e-46b6-912a-2a9b55de6816,5363430199,Checking,2005-05-12,Closed
0cdc5645-4443-4eb6-8427-69aad27b3b40,3560490814,Loan,2009-08-01,Suspended
80a238e0-74b6-4d56-a6d3-1dc02cdc043a,4989200496,Savings,2008-09-09,Closed
5f0c6f22-4f96-4c06-9409-771a230c0355,3702886555,Savings,2001-11-30,Closed
1a67234d-6418-4f5e-982b-97d74acb341a,3949498799,Credit Card,2002-07-30,Suspended
209e207d-8140-4422-af59-60867e1a58d6,895204524,Credit Card,2019-03-04,Active
5c498cec-9992-4e64-95e9-8897906bfbda,3890617871,Savings,2019-02-13,Active
a7a32d93-90cc-47a8-a43b-bde27dfd7055,3036162191,Savings,2017-05-11,Active
a6847ea2-7568-49b4-8ab1-eb8121e8694d,4081178692,Savings,2010-11-05,Closed
c26b7fef-66ae-458d-91e9-fa5a0cceeda5,5971696466,Loan,2015-11-30,Suspended
713bd47c-665d-4b52-aeab-4936252bb466,3518339970,Savings,2008-12-25,Closed
1b1bf584-3b3e-4070-aea4-df97b2115087,9716328228,Credit Card,2000-06-21,Active
561ee4ff-a8d1-4fd9-93ab-3697c8b683a6,4316587340,Checking,2008-03-06,Closed
9528b20b-64f3-4abb-9f65-e6f1cabbbd7e,2531072119,Loan,2005-04-09,Suspended
15e88584-8c03-4462-8e91-c5ccda45b8f5,4403744260,Loan,2014-10-14,Closed
234594a1-9218-416e-b3b2-c633dde92b86,561009883,Loan,2012-05-20,Suspended
abb701fe-683e-40e4-aeaa-e54d56894b17,1027573562,Loan,2018-08-15,Active
b345b9ac-68ef-4130-9916-f58ad1d3638f,3133655740,Credit Card,2015-07-12,Closed
ce265692-f511-4e4a-a7c0-a43433861fda,5119126738,Savings,2016-02-05,Closed
a5ca4a81-9661-465c-ba27-18123a4a49fc,4745455995,Loan,2011-08-22,Active
2cc1a00e-58dd-45ea-bbf8-224cbfab6647,1531157746,Credit Card,2022-04-16,Suspended
9b098e26-13ac-49d4-aa2d-3779cc5a72cb,2753097473,Savings,2007-11-28,Active
8487f42b-249c-41bd-9641-cad22823bd89,343289184,Savings,2020-02-10,Closed
52c3158b-5cca-46f6-a5bc-8a5a4da42017,5451896831,Loan,2020-09-19,Active
0afe09c8-20b0-4763-9162-dda551eb5297,8638108793,Loan,2005-05-31,Active
c4b8c903-220d-47ff-ac71-4b8977c26de0,7432523681,Loan,2001-07-31,Active
ff37d981-2e12-4bf1-882e-bf09fb553aa6,900303669,Loan,2001-04-06,Suspended
c9efb2c7-9783-49ef-b7e0-2e5b05a77a7c,2255506324,Loan,2004-05-18,Active
eba7ad2e-b9dc-42e1-90fd-a0c88a4c4e37,4145772926,Checking,2021-05-30,Closed
c81a9685-7467-40c2-a5df-2af171e5bd13,9651676656,Checking,2022-07-30,Active
56efec8f-0f4a-4a0b-a5f9-9e043fb56104,7514005012,Credit Card,2013-12-25,Suspended
ba5df233-2266-4dc6-9b98-a258393b4c7d,3258497134,Savings,2007-03-08,Closed
fd3e5997-996e-4bc7-add7-a2ef48a89926,9173916395,Loan,2016-07-22,Closed
762b0cfc-99a5-4b40-ac82-1e4e177bcb13,8459064214,Savings,2015-10-13,Active
ef211a28-bf36-4280-9693-e9006e40ea58,4307435514,Checking,2015-05-05,Suspended
18083c69-e0b8-4699-899b-5821bbf9a503,6062384442,Loan,2016-08-20,Suspended
c067370d-eec7-467c-bafb-d2db3fdeeedd,7912592629,Savings,2019-04-25,Closed
6cb1ae33-7e4c-4ea5-b3c5-994eb3b28e3a,2326500288,Loan,2002-02-19,Suspended
9a7ecf6d-0077-4150-a44c-5ac8c0c2d4f5,7619858088,Checking,2008-09-03,Active
14e4fab5-9bc9-45c8-9588-fef448b86170,8241262371,Checking,2022-12-18,Active
3f4f6fe7-973d-4446-a0f3-5bf8d7c36d6f,6239875862,Checking,2012-02-04,Suspended
efcfcde1-c945-4bb2-913c-e4f95e5b187b,4569933584,Savings,2008-12-30,Suspended
d7da0046-df44-4723-bdc3-7d9cd927a57d,5021379472,Savings,2018-01-11,Closed
0089c041-e0c3-42f7-ad68-93fab9133abf,5159974540,Credit Card,2002-03-07,Closed
c602c179-3abf-4dd3-80ac-223f44d8a326,2463368011,Savings,2021-12-03,Closed
6fefce5e-5d0b-497e-8ab5-4039c6a5cf4c,7466239672,Savings,2014-06-22,Suspended
aec52d0a-fefb-4869-aa79-7725b06ae4ee,5880725814,Loan,2020-08-07,Suspended
57589bc9-7c57-4580-97da-51bc00a52e88,682684440,Credit Card,2018-09-25,Active
0359bf5d-33f9-43dc-8502-4babff6a60f3,4956475288,Loan,2021-07-16,Suspended
51cb8416-985e-4696-a9d7-9cbe0a4c8f24,7010490782,Loan,2007-05-03,Active
03c8a036-5da0-47aa-9327-eba37feb4a85,235307807,Credit Card,2004-06-10,Suspended
0f2111ab-4f75-4c89-bd4b-3d074c1c89af,6665451958,Loan,2003-01-18,Suspended
1097c286-41cf-4da9-80c5-3848c8273fc5,3774810406,Loan,2016-09-08,Active
0da24e6b-ee14-427b-9310-86b001db903a,7116407963,Savings,2005-05-22,Suspended
e895916d-cba9-41a0-b860-91bac9281f06,9004352958,Checking,2008-08-23,Suspended
702d5350-a856-4f52-ba61-80203bbebc21,9525313896,Credit Card,2006-01-31,Closed
9ced7df1-cc92-46ac-86b9-db94972bf68b,5416852910,Checking,2020-08-27,Active
17a9ca36-31bb-4e9d-9f58-d5782c107258,7160393215,Loan,2020-09-03,Closed
05894b07-ca0a-4343-9d40-146671fad2ff,9970394565,Checking,2010-09-07,Suspended
5098be07-e6fd-44e3-a073-1a7e64b47f8f,2914099008,Checking,2004-06-14,Active
acafc13f-dde8-4dca-95ba-06519a191b26,7841181412,Loan,2014-10-15,Suspended
0f857fe5-dad2-44aa-aab4-7606e6532dd5,2653547322,Checking,2015-09-28,Active
fedc2c43-f21b-4345-8107-ff722edeeda0,6933193736,Checking,2022-10-25,Closed
415c67dd-3849-4812-8fcc-7d18c65880b4,6685584775,Loan,2009-11-29,Active
a66a6ba2-dd5e-406c-8cfb-5060e8db8635,9419267914,Loan,2003-04-18,Active
23baa70f-fbc0-44f7-916e-8ae38b7cd45a,3478384939,Loan,2011-12-14,Suspended
cffab082-d353-4d86-a902-083b4d8216a4,2365673459,Checking,2006-03-05,Active
501431be-5dcf-4016-ba0e-f2b1b8a630ee,3006382218,Savings,2022-02-06,Closed
afd4fc65-4b6b-4682-8c46-5692a326e77b,5903902986,Credit Card,2012-06-18,Active
17c5bb34-533c-4a72-8f33-a910bf423442,4973101044,Loan,2001-02-25,Closed
4e80dac2-d19e-4490-964d-423618e52475,3184506322,Savings,2006-07-08,Suspended
67fd326a-6ec8-4759-9795-240c88516cee,74524540,Checking,2002-04-07,Suspended
169ae92e-523b-4e38-a89e-6db19f841938,4656621901,Loan,2018-06-04,Suspended
3ad490c2-6082-4020-8722-37b9e2c25631,9535244380,Savings,2000-01-22,Suspended
3e176ee0-3cee-410a-a0d6-90640bba8289,5353721336,Savings,2009-04-05,Closed
b7757342-5075-463f-ab72-9469fb59580c,9366346693,Credit Card,2007-11-08,Closed
1e6b6aa2-1ac7-4c13-b94e-19f8131c0cac,6040473803,Checking,2021-08-20,Suspended
710e6ec9-5b69-4bfe-87c9-532f97f3f1d2,1808243381,Credit Card,2011-05-23,Closed
30ed3ed5-f881-43b6-99b9-e8f4b48f66b2,6351932321,Savings,2018-07-02,Suspended
eefc22db-4c3e-4f5d-b262-5896a177b1a4,1361286437,Credit Card,2019-08-06,Suspended
25a9fb84-6826-4f5b-b522-13d825daaba2,723449002,Credit Card,2022-04-11,Suspended
3708525e-8938-45a4-a545-b07fee7dc0ab,7563659565,Savings,2013-03-11,Active
5b771c6e-e7a4-4139-a774-f5028c7ba0be,531046435,Checking,2022-05-09,Suspended
0373a1b9-abc5-4baf-99d8-e281cc9374a4,6815460900,Loan,2018-10-08,Closed
92228750-1f85-4c97-a94e-4cd0b4e878f1,6612516277,Savings,2008-01-19,Closed
c1946f51-729a-455f-b282-6aacbc792ef4,9766533680,Credit Card,2021-05-05,Closed
dffb483f-56e0-4616-bf03-5976585b371d,9130241076,Credit Card,2012-01-21,Active
8290d038-e72a-4090-949d-2f4d57930a51,3878348354,Credit Card,2017-07-30,Suspended
e0827619-7d89-4566-b815-77f5fbf026f2,2374711645,Checking,2014-05-28,Active
76a68541-bd2e-452d-87a5-7414877fa37a,7909249178,Savings,2003-04-09,Closed
1e2d3798-eed1-49a0-9f03-6ee8b1efd8eb,9828025435,Checking,2007-11-16,Closed
b145539d-e713-42a2-965d-e63a520bc4e7,1125889153,Checking,2004-02-24,Closed
ce18e738-3976-41e3-8f71-65a0f5575d9c,2395408473,Loan,2018-08-14,Active
14ba13e9-737e-49b1-96c2-2c3244712bdb,6053459342,Credit Card,2001-02-25,Suspended
84328ff9-b624-4dcc-8d0f-e9236e763239,3699089354,Loan,2007-04-06,Closed
6c6e9416-72fe-4065-911d-22e86b548075,1522439931,Credit Card,2017-07-20,Active
5118aac1-5c0f-4eff-ae3e-df7ecf16032a,3432960139,Checking,2010-05-07,Active
919f467e-efc0-4c4e-8b84-09d91280e397,2412566984,Savings,2006-03-18,Suspended
4638bcb9-6319-4367-bf0f-4437c52a04e1,8037332466,Credit Card,2007-01-11,Closed
9d63ded5-7633-4a07-9731-efe4a3935567,5058028415,Loan,2006-09-17,Suspended
3be72c53-2208-4038-a069-4612cfb1bd27,4764212127,Checking,2004-03-13,Suspended
4d9830ef-002d-4911-be94-ffd3eea5f5ac,8812561571,Loan,2015-08-31,Closed
8ffc8845-2cba-45da-bd11-d60df53246e1,8415806434,Credit Card,2022-01-04,Closed
dad4c389-6a85-45bc-b1b0-89baceee347f,5952178342,Credit Card,2003-03-16,Active
7b9449b4-a64b-48f0-9437-5b4047180aa7,9204496818,Savings,2020-04-22,Suspended
8ce95845-2d26-46c5-acfd-6233d25e4102,3018073411,Savings,2000-07-03,Suspended
7b3479b8-e1f8-41d5-b610-d1cc33f526c8,2689760859,Loan,2008-08-07,Suspended
471a9ee1-c17c-4c1b-a6f8-bed2af704390,1759830839,Checking,2021-05-27,Closed
3e006e14-9f3c-4fcf-9757-85f90c07784a,7135546550,Credit Card,2003-08-09,Closed
9a363ee2-66db-466e-9937-3645d42dd7b0,8592625109,Loan,2015-03-24,Closed
7c0cf394-3b3d-45d5-afa8-469b205a1524,1677192357,Loan,2012-08-19,Suspended
f1927cdb-3c85-4216-923f-2fbd4ce44b9b,9036775612,Checking,2022-10-25,Active
e522a320-335c-4d53-939f-30fb6f5be3e4,7163861530,Savings,2003-10-16,Closed
1f9506fd-1e3f-4387-baf2-8bab2756a5d3,6499881703,Loan,2013-07-07,Active
80b209ba-19e7-42c9-a919-d656c96f6146,6998180225,Savings,2019-10-30,Closed
239a8558-5bec-48de-bfcf-33d4a22fdc87,8281986525,Checking,2008-05-18,Closed
163d2e9a-1c54-4da0-883e-790a6e29e9a3,8009249475,Credit Card,2010-06-02,Suspended
27f29c39-73e7-4332-ade0-5eecc0a3a691,9863763767,Checking,2001-12-01,Closed
e1bd334c-d029-4845-bad8-565dd5712b65,1549930383,Savings,2001-10-10,Closed
ace48a7e-d129-48a2-b8a0-962f952b4111,2645793141,Savings,2001-04-25,Closed
a353b488-bc97-489d-a6e4-d9b8605a4b05,6774768881,Loan,2001-10-10,Active
8da60238-0eb8-463a-bc2c-ff2d73f95e7c,7703356203,Loan,2004-08-07,Active
096da6ed-af25-435f-be2e-7141a87bf4f2,9071678254,Checking,2004-02-14,Closed
22ce91cd-1ad9-46e9-ba13-a77165b4905f,5482303197,Checking,2000-12-18,Suspended
6d3d0256-847f-44f2-85c6-97ab3a1f288c,1923252023,Savings,2013-11-21,Active
22c9362b-e581-446d-9c5e-8d67e6f492bb,583087832,Checking,2021-07-30,Active
1f72f549-a716-4e13-889f-ca85bb99adb0,8137378835,Checking,2005-10-20,Active
34d0a267-833c-4d0a-8d43-a330454fbcdb,691082277,Loan,2016-02-09,Active
b8683db4-ab2d-431f-92b7-c3ba1bc4e9ad,9999784027,Savings,2014-08-05,Closed
aafdb688-e01f-4431-bb4e-25855fb725f8,2218780646,Checking,2012-02-07,Closed
f8718dd4-fa76-482a-90a1-5866c97b2144,1359524906,Savings,2011-02-25,Active
ce12e79e-7b35-4459-b7b5-ed1f4181a478,5316406344,Loan,2000-03-06,Closed
98dc88ec-bfc3-4aa5-93c8-5aba6eef3386,4432507032,Savings,2021-12-30,Active
48a348d9-32d4-4e24-8e14-5c7777b59f93,3494209552,Checking,2008-09-16,Active
8ba96ea4-b101-47dd-8c98-32a8433c0228,4135803424,Credit Card,2005-12-10,Active
6925d743-5fbc-4c9d-8922-d402b0b58cab,9101214941,Savings,2000-02-07,Active
